latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
42.35767,-6.98297,356.21,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,315.02,14.44,N,0
42.35841,-6.98944,305.81,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,290.36,14.44,N,0
42.36068,-6.97613,321.53,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,296.02,4.19,N,0
42.36143,-6.98269,334.97,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,295.69,14.44,N,0
42.36219,-6.98922,333.54,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,299.57,14.44,N,0
42.36343,-6.93413,337.52,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.54,7.14,N,0
42.36444,-6.97578,335.84,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,294.14,4.19,N,0
42.3652,-6.98248,317.96,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,293.01,14.44,N,0
42.36596,-6.98903,312.41,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.72,14.44,N,0
42.36719,-6.93385,313.08,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.72,7.14,N,0
42.36745,-6.96903,367.0,0.49,0.4,2022-07-18,205,N,VIIRS,h,2,293.57,7.27,N,0
42.36787,-6.93975,307.73,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,290.48,7.14,N,0
42.36821,-6.97557,335.92,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,295.49,7.27,N,0
42.36853,-6.94546,302.98,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,290.89,0.91,N,0
42.36899,-6.98233,349.24,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,298.73,22.92,N,0
42.37093,-6.93343,323.1,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,293.64,4.09,N,0
42.3712,-6.96861,319.35,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,290.9,7.27,N,0
42.37173,-6.93193,317.74,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.88,6.28,N,0
42.37461,-6.93248,333.89,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,293.25,4.09,N,0
42.37541,-6.93096,342.6,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,295.35,6.28,N,0
42.37828,-6.93146,344.46,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,297.71,9.39,N,0
42.37848,-6.9988,322.91,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.86,49.64,N,0
42.379,-6.99756,336.46,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,293.95,37.0,N,0
42.37908,-7.00406,340.01,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,302.44,18.01,N,0
42.3791,-6.93002,334.85,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,293.34,7.01,N,0
42.37959,-7.00281,349.7,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,310.28,37.0,N,0
42.3797,-7.00948,303.75,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,291.15,18.01,N,0
42.37971,-6.93552,316.45,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,291.52,8.46,N,0
42.38019,-7.00822,307.82,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.01,21.24,N,0
42.38028,-6.98135,305.41,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,291.5,1.92,N,0
42.38037,-7.01529,339.62,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,291.99,42.38,N,0
42.38083,-7.01398,350.64,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,295.91,21.24,N,0
42.38108,-7.02142,348.78,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,299.72,42.38,N,0
42.3815,-7.02005,341.7,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,305.43,33.22,N,0
42.38182,-7.0278,315.84,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.85,10.85,N,0
42.38198,-6.93072,322.25,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.21,9.39,N,0
42.3822,-7.02645,334.2,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,301.24,33.22,N,0
42.38221,-6.99814,339.68,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,318.41,49.64,N,0
42.38262,-6.93622,329.33,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,289.82,9.39,N,0
42.38272,-6.99687,328.68,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,313.73,37.0,N,0
42.38282,-7.0035,344.74,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,297.92,18.01,N,0
42.38332,-7.00222,342.15,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,297.44,37.0,N,0
42.38342,-6.9348,343.0,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,293.8,8.46,N,0
42.38348,-7.00919,340.24,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,294.62,18.01,N,0
42.38395,-7.00786,339.78,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,293.98,21.24,N,0
42.38417,-7.0152,348.57,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,313.91,42.38,N,0
42.38461,-7.01387,353.93,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,309.73,21.24,N,0
42.38471,-6.98682,308.54,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,291.17,1.48,N,0
42.38488,-7.02141,347.69,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,313.72,42.38,N,0
42.38524,-6.98548,311.73,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.08,3.07,N,0
42.38529,-7.02006,354.22,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,304.84,33.22,N,0
42.38561,-7.0277,306.89,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.72,10.85,N,0
42.38593,-6.99743,311.95,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,291.28,1.9,N,0
42.38599,-7.02638,318.84,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,293.43,33.22,N,0
42.38644,-6.99614,312.01,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,290.97,1.7,N,0
42.38657,-7.003,322.73,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.37,2.94,N,0
42.38706,-7.00169,308.52,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,291.07,1.7,N,0
42.38713,-6.93415,344.68,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,295.44,7.7,N,0
42.38725,-7.0089,310.18,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.07,2.94,N,0
42.38771,-7.00753,313.48,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.12,2.43,N,0
42.38777,-6.93981,326.64,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.39,7.7,N,0
42.38797,-7.01512,331.94,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,295.23,3.1,N,0
42.38839,-7.01377,320.23,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,293.66,2.43,N,0
42.38844,-6.98625,306.2,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.61,1.48,N,0
42.38869,-7.02136,304.56,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.7,3.1,N,0
42.38908,-7.02,306.69,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.58,2.0,N,0
42.38966,-6.99691,303.6,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,290.43,1.9,N,0
42.39033,-7.00263,333.79,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,293.56,2.94,N,0
42.39081,-7.0013,323.6,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.26,1.7,N,0
42.39085,-6.93346,329.76,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,291.65,7.7,N,0
42.39104,-7.00877,323.43,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,293.75,2.94,N,0
42.39148,-7.00739,334.91,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,295.0,2.43,N,0
42.39148,-6.93915,329.29,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.9,7.7,N,0
42.39218,-7.01368,309.95,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,293.13,2.43,N,0
42.3927,-6.98432,319.19,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,293.04,2.32,N,0
42.39332,-6.98985,332.85,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,293.26,2.32,N,0
42.39519,-6.93843,335.91,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,294.87,6.62,N,0
42.39526,-7.00727,334.26,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,295.54,6.19,N,0
42.39596,-7.01359,330.19,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,293.31,6.19,N,0
42.39643,-6.98375,309.88,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,293.23,2.32,N,0
42.39706,-6.98934,316.94,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.9,2.32,N,0
42.39831,-6.93252,329.13,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,291.6,6.62,N,0
42.39835,-7.0009,327.85,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.9,4.13,N,0
42.39895,-6.9382,330.67,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,294.69,6.62,N,0
42.39906,-7.00726,347.77,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,296.01,6.19,N,0
42.40214,-7.00086,336.7,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,293.38,2.49,N,0
42.40273,-6.93813,349.95,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,302.76,20.67,N,0
42.40593,-7.00078,310.91,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.81,2.49,N,0
42.40652,-6.93817,338.97,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,296.26,20.67,N,0
42.40722,-6.94446,310.16,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,290.98,2.09,N,0
42.40767,-6.98241,305.63,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.0,0.79,N,0
42.40794,-6.95086,309.44,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.11,2.09,N,0
42.40834,-6.98836,304.57,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.0,0.79,N,0
42.40865,-6.95726,303.49,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,292.04,1.73,N,0
42.41102,-6.94457,307.56,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,291.72,0.75,N,0
42.41174,-6.95094,305.52,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,291.67,0.75,N,0
42.41211,-6.98812,307.03,0.49,0.4,2022-07-18,205,N,VIIRS,n,2,291.56,0.79,N,0
42.42678,-6.78426,303.12,0.48,0.4,2022-07-18,205,N,VIIRS,n,2,291.37,0.95,N,0
42.42746,-6.79008,307.6,0.48,0.4,2022-07-18,205,N,VIIRS,n,2,291.61,0.95,N,0
42.43797,-6.59105,329.92,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,293.15,5.61,N,0
42.43859,-6.59639,329.16,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,293.36,5.57,N,0
42.43925,-6.60191,331.48,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,294.43,5.57,N,0
42.43995,-6.60786,330.16,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,294.74,6.94,N,0
42.44076,-6.5901,330.97,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,296.86,5.35,N,0
42.44136,-6.59533,317.76,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,291.57,5.35,N,0
42.44168,-6.59081,343.96,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,295.33,5.61,N,0
42.44507,-6.59507,330.38,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,294.22,5.35,N,0
42.44539,-6.59056,315.66,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,294.03,2.23,N,0
42.44601,-6.59576,322.27,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,293.84,3.48,N,0
42.44699,-6.61185,321.29,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,293.43,20.13,N,0
42.44732,-6.60679,310.05,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,292.17,35.19,N,0
42.44765,-6.61772,356.47,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,302.41,20.13,N,0
42.44801,-6.61262,328.14,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,297.45,35.19,N,0
42.44835,-6.6238,327.09,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,294.93,7.67,N,0
42.44869,-6.61841,356.18,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,306.88,33.07,N,0
42.44942,-6.62448,331.6,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,294.91,33.07,N,0
42.45005,-6.606,342.43,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,308.56,17.56,N,0
42.4507,-6.61166,352.45,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,306.35,37.78,N,0
42.45107,-6.60682,330.51,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,312.18,35.19,N,0
42.45134,-6.61726,345.3,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,323.63,37.78,N,0
42.45173,-6.61243,344.33,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,315.2,35.19,N,0
42.452,-6.62303,346.35,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,311.91,22.22,N,0
42.45239,-6.61796,344.29,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,326.38,33.07,N,0
42.45307,-6.62369,337.64,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,301.45,33.07,N,0
42.45379,-6.60603,319.21,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,295.37,17.56,N,0
42.45442,-6.61153,354.75,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,303.59,37.78,N,0
42.45504,-6.61694,317.18,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,296.37,37.78,N,0
42.45568,-6.62251,310.44,0.47,0.4,2022-07-18,205,N,VIIRS,n,2,295.73,22.22,N,0
42.52797,-7.23797,330.93,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,294.72,8.72,N,0
42.52868,-7.24453,354.75,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,303.44,37.75,N,0
42.52937,-7.25085,331.5,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,292.29,37.75,N,0
42.5311,-7.23136,345.74,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,296.98,8.72,N,0
42.53175,-7.23737,311.02,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,291.85,8.72,N,0
42.53248,-7.24413,327.3,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,314.27,37.75,N,0
42.53319,-7.25076,334.81,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,294.67,37.75,N,0
42.53362,-7.29045,307.97,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,293.12,7.11,N,0
42.53431,-7.29679,346.75,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,306.55,39.77,N,0
42.53484,-7.23046,345.94,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,296.7,5.47,N,0
42.53498,-7.30305,333.81,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,295.63,39.77,N,0
42.53552,-7.23677,309.97,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,292.54,5.47,N,0
42.5363,-7.24396,336.97,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,294.01,9.3,N,0
42.53703,-7.25075,331.66,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,291.34,9.3,N,0
42.53732,-7.21801,333.74,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,291.71,7.07,N,0
42.53743,-7.28999,345.28,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,298.12,7.11,N,0
42.53795,-7.22376,346.48,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,295.05,7.07,N,0
42.53807,-7.296,346.24,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,307.58,39.77,N,0
42.5386,-7.22975,338.16,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,295.53,5.47,N,0
42.53876,-7.3023,351.81,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,301.26,39.77,N,0
42.53932,-7.23642,308.25,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,292.74,5.47,N,0
42.53945,-7.30871,348.14,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,293.69,10.66,N,0
42.54012,-7.2438,326.8,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,294.19,9.3,N,0
42.54042,-7.21131,350.29,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,300.88,19.83,N,0
42.54086,-7.25067,331.36,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,293.95,9.3,N,0
42.54107,-7.21718,313.06,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,291.71,1.75,N,0
42.54116,-7.28892,309.11,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,295.18,2.28,N,0
42.54173,-7.22319,305.06,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,291.99,1.75,N,0
42.54179,-7.29466,327.37,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,298.47,3.87,N,0
42.54245,-7.3008,321.59,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,295.89,3.87,N,0
42.54315,-7.30729,344.61,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,298.39,9.78,N,0
42.54386,-7.31389,356.12,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,297.05,9.78,N,0
42.54395,-7.24373,310.92,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,293.08,2.48,N,0
42.54414,-7.21018,339.1,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,297.78,19.83,N,0
42.5448,-7.21627,305.73,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,293.74,1.75,N,0
42.54551,-7.29345,319.85,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,297.37,3.87,N,0
42.54552,-7.22284,308.77,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,294.16,1.75,N,0
42.54616,-7.2994,329.63,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,298.92,3.87,N,0
42.54648,-7.19652,339.34,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,301.13,26.55,N,0
42.54687,-7.30599,340.11,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,302.43,9.78,N,0
42.54719,-7.20303,337.6,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,298.23,6.1,N,0
42.5476,-7.31277,341.07,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,300.3,9.78,N,0
42.54788,-7.20932,316.53,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,294.39,6.1,N,0
42.54831,-7.31931,337.92,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,293.57,6.25,N,0
42.54893,-7.32506,307.36,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,291.42,6.25,N,0
42.54994,-7.29876,311.92,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,295.06,5.12,N,0
42.55019,-7.19534,337.36,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,303.57,26.55,N,0
42.55063,-7.30512,329.73,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,298.51,3.39,N,0
42.55092,-7.20196,317.88,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,295.85,6.1,N,0
42.55135,-7.31182,320.92,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,297.06,3.39,N,0
42.55165,-7.20868,306.05,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,293.09,6.1,N,0
42.55204,-7.31818,324.46,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,296.98,3.05,N,0
42.55268,-7.32411,323.21,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,296.16,3.05,N,0
42.5539,-7.19417,321.2,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,294.71,2.31,N,0
42.55464,-7.20094,305.7,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,293.09,3.4,N,0
42.5551,-7.31084,318.39,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,294.66,3.39,N,0
42.55577,-7.317,314.11,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,296.6,3.05,N,0
42.55643,-7.323,315.33,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,295.69,3.05,N,0
42.55699,-7.22238,320.87,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,292.17,6.84,N,0
42.55708,-7.32901,315.13,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,292.8,3.73,N,0
42.55764,-7.19331,311.64,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,294.44,2.31,N,0
42.55771,-7.22901,330.16,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,293.8,4.73,N,0
42.55851,-7.27128,307.65,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,293.4,3.76,N,0
42.55883,-7.30964,309.36,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,295.42,2.18,N,0
42.55949,-7.31568,318.2,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,297.01,4.54,N,0
42.55996,-7.21449,334.94,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,294.57,6.84,N,0
42.56015,-7.32176,306.89,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,293.98,4.54,N,0
42.56076,-7.22179,309.06,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,290.82,6.84,N,0
42.56083,-7.32797,316.82,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,294.7,8.87,N,0
42.56138,-7.19245,346.52,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,297.21,18.29,N,0
42.56147,-7.22819,333.24,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,292.36,4.73,N,0
42.56152,-7.26361,311.65,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,293.71,3.26,N,0
42.56214,-7.19934,309.48,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,293.11,6.39,N,0
42.56258,-7.30859,307.72,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,294.66,2.18,N,0
42.56292,-7.20643,304.28,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,292.19,6.39,N,0
42.56323,-7.31461,319.2,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,296.69,4.54,N,0
42.56372,-7.21378,344.33,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,300.58,14.66,N,0
42.5639,-7.32076,348.63,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,299.97,4.54,N,0
42.56454,-7.22115,302.92,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,290.95,14.66,N,0
42.56458,-7.25649,307.77,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,293.01,2.43,N,0
42.5646,-7.32721,356.35,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,302.1,8.87,N,0
42.5652,-7.19227,329.61,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,298.86,18.29,N,0
42.56532,-7.33377,331.68,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,293.76,8.87,N,0
42.56567,-7.30161,306.57,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,293.57,2.33,N,0
42.56595,-7.19911,354.65,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,299.85,6.39,N,0
42.56633,-7.30767,307.25,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,293.03,2.33,N,0
42.56671,-7.20604,320.5,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,295.28,6.39,N,0
42.56701,-7.31388,327.96,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,298.02,4.37,N,0
42.56749,-7.21313,339.12,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,297.07,14.66,N,0
42.5677,-7.32026,342.61,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,295.42,4.37,N,0
42.56771,-7.24989,306.05,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,293.11,2.07,N,0
42.56804,-7.28799,310.07,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,294.98,4.72,N,0
42.56837,-7.25598,311.24,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,294.15,2.07,N,0
42.56841,-7.32674,354.89,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,296.65,10.25,N,0
42.5691,-7.33311,306.7,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,290.2,10.25,N,0
42.57008,-7.30667,322.38,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,295.62,2.33,N,0
42.57078,-7.31312,313.11,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,294.62,4.37,N,0
42.57149,-7.3196,311.23,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,293.17,4.37,N,0
42.57219,-7.32598,347.71,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,296.75,10.25,N,0
42.57333,-7.23122,308.67,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,292.05,3.37,N,0
42.57384,-7.30575,334.85,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,296.98,5.35,N,0
42.57394,-7.23669,304.41,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,291.73,25.25,N,0
42.57423,-7.27425,308.35,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,292.5,2.34,N,0
42.57454,-7.31222,315.86,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,295.35,3.08,N,0
42.57486,-7.28,311.46,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,293.46,2.34,N,0
42.57521,-7.24814,305.0,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,292.56,1.6,N,0
42.57523,-7.31853,321.55,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,296.41,3.08,N,0
42.57592,-7.32485,344.06,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,297.07,8.69,N,0
42.57707,-7.23021,316.07,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,292.18,3.37,N,0
42.57732,-7.26732,330.77,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,293.46,12.35,N,0
42.5776,-7.30498,334.58,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,297.24,5.35,N,0
42.57766,-7.23557,351.35,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,312.51,25.25,N,0
42.57798,-7.27334,321.56,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,291.64,7.21,N,0
42.57828,-7.2411,332.23,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,297.49,25.25,N,0
42.5783,-7.31131,316.91,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,295.64,3.08,N,0
42.57862,-7.27909,330.44,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,293.8,7.21,N,0
42.57896,-7.24723,306.96,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,293.03,1.6,N,0
42.57898,-7.31748,312.73,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,294.77,3.08,N,0
42.5793,-7.28526,306.36,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,291.59,4.51,N,0
42.57998,-7.29152,313.78,0.51,0.41,2022-07-18,205,N,VIIRS,n,2,292.0,4.51,N,0
42.58036,-7.25996,309.68,0.5,0.41,2022-07-18,205,N,VIIRS,n,2,292.52,12.35,N,0
